"","time","x","y","z"
"25041",1607342379.9911,0.322166248687741,0.587228435203546,0.0639562434387029
"25042",1607342380.0011,0.225591610288114,0.4802060247288,-0.064727195847428
"25043",1607342380.0111,0.109375,0.439317157171519,0.140988795959313
"25044",1607342380.0211,0.12253914907267,0.57705769567246,0.27194024845445
"25045",1607342380.0311,0.164353930945993,0.791102516621953,0.332176965472997
"25046",1607342380.0411,0.194931935890258,0.98285274356103,0.325170160274356
"25047",1607342380.0511,0.215369838446285,1.09164564621486,0.27238532310743
"25048",1607342380.06109,0.190948406588279,1.13453670329414,0.296875
"25049",1607342380.07109,0.124374854193398,1.09041649655896,0.294166642365566
"25050",1607342380.08109,0.0397581797503791,0.964415898751895,0.238549078502275
"25051",1607342380.09109,-0.00407247340425532,0.767661236702128,0.111993018617021
"25052",1607342380.10109,-0.0142453050274116,0.757443427038376,0.791356220109647
"25053",1607342380.11109,0.118178073603173,0.570686311676193,0.250747623352385
"25054",1607342380.12109,0.0458466749486749,0.657278325051325,0.430101600410601
"25055",1607342380.13109,0.031942581360084,0.677415650880672,0.537871442318908
"25056",1607342380.14109,0.0475879942843812,0.799726977137525,0.344819491426572
"25057",1607342380.15109,0.0781454134005226,0.921854586599477,0.390502519596864
"25058",1607342380.16109,0.093434685866928,0.906565314133072,0.298766884798432
"25059",1607342380.17109,0.033855563979937,0.876302781989968,0.326822218010031
"25060",1607342380.18109,0.0166124752128776,0.728624752128776,0.269574900851511
"25061",1607342380.19109,0.015625,0.632939354703247,0.151210806270997
"25062",1607342380.20109,-0.0542036043392045,0.527239953925114,0.0847621165286364
"25063",1607342380.21109,-0.0761299546239268,0.474735136128219,0.132644818495707
"25064",1607342380.2211,-0.0515364370698705,0.508632844395194,0.193802125860259
"25065",1607342380.2311,0.0308741834830281,0.580415986235857,0.306790577977371
"25066",1607342380.2411,-0.0162370374906682,0.985044632442143,0.896133337416013
"25067",1607342380.2511,0.251337046541467,1.10269778665578,0.576653446868074
"25068",1607342380.2611,0.196671599790038,0.679163872040126,0.41727407267001
"25069",1607342380.2711,0.330467437709966,0.349428570595371,0.684997900335946
"25070",1607342380.2811,0.390625,0.754947218010032,1.13088366091217
"25071",1607342380.2911,0.379682579027178,1.78006641490727,0.827928161087134
"25072",1607342380.3011,1.03260822018477,2.57549495205767,-0.112442477953527
"25073",1607342380.31109,1.22050259535752,2.56556704187566,-0.201713956607955
"25074",1607342380.32109,0.99729376633072,1.88684341755319,0.215673408921239
"25075",1607342380.33109,0.75266898985186,1.27453560597224,0.518982197013881
"25076",1607342380.34109,0.37836813250904,1.04743635541817,0.488959524087251
"25077",1607342380.35109,-0.0445981767917133,1.02455185295353,0.263420352743561
"25078",1607342380.36109,-0.450704974921264,0.988295375014581,-0.0241594249387612
"25079",1607342380.37109,-0.657134681558381,0.779773343637,-0.295697611687857
"25080",1607342380.38109,-0.814415943449048,0.339918113101904,-0.517115178238149
"25081",1607342380.39109,-1.08961966347836,0.115581258019363,-0.708413405458999
"25082",1607342380.40109,-0.748829172984953,0.208109763210078,-0.637442041875656
"25083",1607342380.41109,-0.0492794069615528,0.243088970348078,-0.501502207563457
"25084",1607342380.42109,0.151300594890937,0.214649553831798,-0.634826635950076
"25085",1607342380.43109,0.199978129009682,0.162543741980637,-0.846678161087134
"25086",1607342380.44109,0.260071826007839,0.060065701987682,-1.09826865201568
"25087",1607342380.45109,0.40606664819783,-0.0691440423422373,-1.25107678175668
"25088",1607342380.46109,0.614881879315976,-0.088449806364315,-1.27078740318216
"25089",1607342380.4711,0.813645675376181,0.0559372448384463,-1.26958328473113
"25090",1607342380.4811,0.971363947859559,0.372444739297795,-1.23498447159687
"25091",1607342380.4911,1.03674375641564,0.640211264114408,-0.949728720488055
"25092",1607342380.5011,1.09375,0.773400866091217,-0.609741339087834
"25093",1607342380.5111,1.07243890703371,0.779115755861425,-0.343033360550566
"25094",1607342380.5211,0.961409924412094,0.68337576404442,-0.218295801838373
"25095",1607342380.5311,0.800979820366266,0.503674326373498,-0.141849775457833
"25096",1607342380.5411,0.75763188207162,0.281972471713519,-0.0704931179283798
"25097",1607342380.5511,0.801290855963046,0.105128648166293,-0.0224182880739082
"25098",1607342380.56109,0.822508529686224,-0.0324744109413274,0.0349943135425172
"25099",1607342380.57109,0.773569637233174,-0.154713927446635,0.0578917823399044
"25100",1607342380.58109,0.700724967338559,-0.126224804031355,0.0192250489921613
"25101",1607342380.59109,0.671010731365916,0.0589747608771725,0.0668213431704188
"25102",1607342380.60109,0.655721803261478,0.275660738031915,0.141153196738522
"25103",1607342380.61109,0.640240070570395,0.565386970722034,0.156827394144407
"25104",1607342380.62109,0.609662239006182,0.794720707453634,0.202694141490727
"25105",1607342380.63109,0.548793814883938,0.887746777674093,0.293996777674093
"25106",1607342380.64109,0.517255884891751,0.861005884891751,0.385732345324748
"25107",1607342380.65109,0.472204522920798,0.772534045841596,0.405098492359734
"25108",1607342380.66109,0.454612591858159,0.652525734865275,0.392112591858159
"25109",1607342380.67109,0.439323354096678,0.585418416386711,0.432029937709966
"25110",1607342380.68109,0.410568791554882,0.524262583109763,0.464431208445118
"25111",1607342380.69109,0.40625,0.555013560013997,0.350584319958008
"25112",1607342380.70109,0.444631202757559,0.677643608272676,0.161806454717245
"25113",1607342380.71109,0.552786728683075,0.665751851743847,0.21220401259769
"25114",1607342380.7211,0.67510097107197,0.583518021696022,0.42832694214394
"25115",1607342380.7311,0.714911187126726,0.515355251493094,0.602236871267264
"25116",1607342380.7411,0.684399422605856,0.5,0.652075192464715
"25117",1607342380.7511,0.627417529861889,0.544457470138111,0.65625
"25118",1607342380.7611,0.598596611454567,0.605613554181733,0.7209203312726
"25119",1607342380.7711,0.59375,0.6772115216377,0.78132691298262
"25120",1607342380.7811,0.634175823534901,0.905254117674505,0.685703985279022
"25121",1607342380.7911,0.685561501224775,1.20126450775691,0.468671993467864
"25122",1607342380.8011,0.797469161903651,1.35023766476146,0.224049340954158
"25123",1607342380.81109,0.832079367301232,1.11114221724524,0.161394176931691
"25124",1607342380.82109,0.733636489560247,0.685284468680742,0.292651347253004
"25125",1607342380.83109,0.621315831680858,0.441014303627668,0.450838752478712
"25126",1607342380.84109,0.57003436741788,0.39871563258212,0.572259428074841
"25127",1607342380.85109,0.546990551732182,0.40625,0.663773620669544
"25128",1607342380.86109,0.53125,0.428505919748046,0.680869080251954
"25129",1607342380.87109,0.538332720931318,0.488538604656588,0.642084558137365
"25130",1607342380.88109,0.560368671993468,0.558237343986936,0.631746835996734
"25131",1607342380.89109,0.584535901339119,0.612982704017357,0.640625
"25132",1607342380.90109,0.587674967922548,0.640625,0.640625
"25133",1607342380.91109,0.572386052140441,0.640625,0.652102895719118
"25134",1607342380.92109,0.557097010311683,0.629819020623367,0.698889948441583
"25135",1607342380.93109,0.532565433337577,0.589998386807159,0.784577752784097
"25136",1607342380.94109,0.506212943517509,0.538969858793772,0.853162056482491
"25137",1607342380.95109,0.480085947833755,0.458640687002529,0.870710947833755
"25138",1607342380.96109,0.46875,0.371264619543777,0.859375
"25139",1607342380.9711,0.465294537395865,0.302133612187594,0.862830462604135
"25140",1607342380.9811,0.453125,0.253471053883461,0.884115459587404
"25141",1607342380.9911,0.455746571289334,0.197881857421331,0.932361285157338
"25142",1607342381.0011,0.47315979393405,0.171875,0.995399484835124
"25143",1607342381.0111,0.501787920892024,0.173662920892024,1.07680336713619
"25144",1607342381.0211,0.515625,0.186129055182976,1.19709661371917
"25145",1607342381.0311,0.514671031257977,0.169967062515954,1.30164484371012
"25146",1607342381.0411,0.498389021998933,0.139014021998933,1.375
"25147",1607342381.0511,0.452644933631912,0.0933899502239343,1.37439991703989
"25148",1607342381.06109,0.391812837931915,0.047765878448936,1.29835979741489
"25149",1607342381.07109,0.301158613347876,0.00214180667393776,1.14776435557979
"25150",1607342381.08109,0.224404558164899,-0.0144940883670202,0.966695939595758
"25151",1607342381.09109,0.162441550831922,-0.015625,0.826430989371824
"25152",1607342381.10109,0.142589863782981,0.011695272434038,0.716879046480867
"25153",1607342381.11109,0.193598869859835,0.0553554023948761,0.636907662675206
"25154",1607342381.12109,0.280084279929455,0.113806186619637,0.586520360035273
"25155",1607342381.13109,0.371332423479451,0.187047852899543,0.578125
"25156",1607342381.14109,0.438595378019632,0.26308797252454,0.602110189009816
"25157",1607342381.15109,0.476276236859815,0.32755247371963,0.644101855289722
"25158",1607342381.16109,0.495533642354907,0.388384569419627,0.68972592706472
"25159",1607342381.17109,0.5,0.438474998839719,0.703125
"25160",1607342381.18109,0.510324690204906,0.463449690204906,0.692800309795094
"25161",1607342381.19109,0.515625,0.458842285870095,0.697407714129905
"25162",1607342381.20109,0.525115738054905,0.415162047780382,0.741087952219618
"25163",1607342381.21109,0.522176238020096,0.34525619010048,0.820067571879424
"25164",1607342381.2211,0.524282349391998,0.277870602432006,0.902661746959993
"25165",1607342381.2311,0.53125,0.217037859977258,0.978702675028427
"25166",1607342381.2411,0.53125,0.156205764277261,1.05474279465342
"25167",1607342381.2511,0.53125,0.102780251432947,1.10115658285568
"25168",1607342381.2611,0.524260393219316,0.0571561796579491,1.08840617965795
"25169",1607342381.2711,0.502479738588634,0.0246773692943169,1.00991895435454
"25170",1607342381.2811,0.465908036107953,0.0217806546306825,0.88825476295454
"25171",1607342381.2911,0.420283964332954,0.0599433927784095,0.789545285777272
"25172",1607342381.3011,0.364016487596593,0.120018404961363,0.734034892557956
"25173",1607342381.31109,0.297785820782958,0.155339179217042,0.668791915160235
"25174",1607342381.32109,0.238698498015919,0.19647550066136,0.575798998677279
"25175",1607342381.33109,0.171875,0.226891737445466,0.510895656386336
"25176",1607342381.34109,0.160912517694289,0.25365416076857,0.453125
"25177",1607342381.35109,0.125,0.275336554080709,0.446650630612861
"25178",1607342381.36109,0.125,0.320960625855707,0.419054791381431
"25179",1607342381.37109,0.137016162717843,0.373794395261411,0.415862930174274
"25180",1607342381.38109,0.215042538811408,0.459083769405704,0.506488872902792
"25181",1607342381.39109,0.30315212157427,0.5,0.792302766690646
"25182",1607342381.40109,0.3628319129557,0.5,1.0381638259114
"25183",1607342381.41109,0.406985328243566,0.501470656487133,1.12132335878217
"25184",1607342381.42109,0.419009830482909,0.53347846517996,1.04400983048291
"25185",1607342381.43109,0.282137615157914,0.639934632654956,0.907137615157914
"25186",1607342381.44109,0.235921799944307,0.640625,0.845812399925742
"25187",1607342381.45109,0.307838824491785,0.611239470203286,0.917213824491785
"25188",1607342381.46109,0.355327431369364,0.523720137261272,0.978978241825819
"25189",1607342381.4711,0.373234196969345,0.487906606061309,0.998234196969345
"25190",1607342381.4811,0.415326662683034,0.45749055821131,0.97311555821131
"25191",1607342381.4911,0.460950734458033,0.401024020722623,0.96875
"25192",1607342381.5011,0.506574806233031,0.340191925022625,0.981358268744344
"25193",1607342381.5111,0.515625,0.328125,0.984375
"25194",1607342381.5211,0.46852773362263,0.37522226637737,0.913729100433945
"25195",1607342381.5311,0.430410318961316,0.367910318961316,0.845195637922632
"25196",1607342381.5411,0.542219008887754,0.27185208444527,0.817184635555659
"25197",1607342381.5511,0.635843553477363,0.181758058153296,0.8125
"25198",1607342381.56109,0.636036706349206,0.196676587301587,0.792286706349206
"25199",1607342381.57109,0.557171408349384,0.276888792843385,0.78125
"25200",1607342381.58109,0.487806531803309,0.30322717726777,0.77197717726777
"25201",1607342381.59109,0.486461693314459,0.341154233286149,0.694778226742162
"25202",1607342381.60109,0.483122258835542,0.248416941266563,0.623747258835542
"25203",1607342381.61109,0.556990839579514,0.068427949434943,0.513112265913257
"25204",1607342381.62109,0.709069265890052,-0.00760491843222797,0.361035652542176
"25205",1607342381.63109,0.838753538857819,-0.0587526541433643,0.340002654143364
"25206",1607342381.64109,0.946875797693361,-0.109375,0.526044325644536
"25207",1607342381.65109,1.00635399020723,-0.109375,0.823850813937298
"25208",1607342381.66109,0.991876392369813,-0.109375,1.04749721526037
"25209",1607342381.67109,0.89240059290372,-0.0872933974195345,1.10291839741953
"25210",1607342381.68109,0.740422603439074,-0.0264613017195368,1.02677602800919
"25211",1607342381.69109,0.64687710300977,0.0390572424755761,0.929692757524424
"25212",1607342381.70109,0.646347362100573,0.106558417260344,0.870730527579885
"25213",1607342381.71109,0.737797467106027,0.144477496345114,0.851670007309772
"25214",1607342381.7211,0.871237062864038,0.152814117141995,0.807509702851971
"25215",1607342381.7311,0.980825627132017,0.137606093216996,0.716261559301975
"25216",1607342381.7411,1.033851930708,0.119796138583993,0.625013415751978
"25217",1607342381.7511,1.046875,0.0871951361009909,0.540320136100991
"25218",1607342381.7611,1.03803510720999,0.0415710643259926,0.498232021441998
"25219",1607342381.7711,0.957941729323308,-0.00270206766917293,0.487077067669173
"25220",1607342381.7811,0.838143666024644,-0.0340531669876778,0.520296944979463
"25221",1607342381.7911,0.74741293539554,-0.078642412920892,0.596854477525352
"25222",1607342381.8011,0.671674126308217,-0.09375,0.687901747383566
"25223",1607342381.81109,0.641258078458218,-0.09375,0.748733843083563
"25224",1607342381.82109,0.610842030608219,-0.10864148469589,0.824457423479451
"25225",1607342381.83109,0.609375,-0.109375,0.886023034483559
"25226",1607342381.84109,0.581259934908222,-0.0812599349082218,0.946855130183556
"25227",1607342381.85109,0.564484443529111,-0.0235627741164458,0.980406112941777
"25228",1607342381.86109,0.5625,0.0372693215835519,0.957927839208224
"25229",1607342381.87109,0.5625,0.110908021604437,0.901898582716451
"25230",1607342381.88109,0.59966888473766,0.186948141229434,0.85345611526234
"25231",1607342381.89109,0.621347930010211,0.251016720040843,0.831777069989789
"25232",1607342381.90109,0.613443961316223,0.288737077367554,0.839681038683777
"25233",1607342381.91109,0.564818749564895,0.285735937391224,0.821471874782447
"25234",1607342381.92109,0.514708740398673,0.216917480797345,0.748167480797345
"25235",1607342381.93109,0.510305110458775,0.0844488954122479,0.687834668623674
"25236",1607342381.94109,0.555177537535098,-0.0676313438377463,0.671875
"25237",1607342381.95109,0.606538474926322,-0.17235579154387,0.662403841691226
"25238",1607342381.96109,0.615945817766226,-0.212179182233773,0.665304182233774
"25239",1607342381.9711,0.557549587520015,-0.166924587520015,0.732337981226649
"25240",1607342381.9811,0.458080851298355,-0.0263528879400367,0.822352963358318
"25241",1607342381.9911,0.336017450630033,0.179554248949945,0.828160533613348
"25242",1607342382.0011,0.213917316439246,0.385516743247006,0.752554128376497
"25243",1607342382.0111,0.198070162207319,0.50528508110366,0.591604567447149
"25244",1607342382.0211,0.407273223029262,0.498484745202237,0.420359745202237
"25245",1607342382.0311,0.735449347921936,0.459261074884552,0.454768973499176
"25246",1607342382.0411,0.940564592857309,0.434435407142691,0.663911482143272
"25247",1607342382.0511,0.973489386327246,0.406812736407305,0.828406368203653
"25248",1607342382.06109,0.829057213468545,0.502946026616852,0.874030439978651
"25249",1607342382.07109,0.553509270647205,0.58259317058455,0.90625
"25250",1607342382.08109,0.346641638433156,0.581596416471353,0.902198805490451
"25251",1607342382.09109,0.283796092172743,0.517801252523612,0.883356563130903
"25252",1607342382.10109,0.356618969438192,0.40578878820226,0.856157757640452
"25253",1607342382.11109,0.389448012392091,0.346550331267985,0.810146024784183
"25254",1607342382.12109,0.307732694405124,0.364142305594876,0.630029819228181
"25255",1607342382.13109,0.302883443946813,0.394558353444875,0.490275030167313
"25256",1607342382.14109,0.468622006474369,0.417225898057689,0.557594911006428
"25257",1607342382.15109,0.601445927992945,0.370469101710255,0.793476826282691
"25258",1607342382.16109,0.447649746432086,0.341197015400833,0.661062728683609
"25259",1607342382.17109,0.29538127653897,0.312798744692206,0.529158787154558
"25260",1607342382.18109,0.219348214492888,0.328005357101422,0.422712500290043
"25261",1607342382.19109,0.294184847553194,0.403559847553194,0.452048939021278
"25262",1607342382.20109,0.399552690960137,0.494259449394403,0.438456758434266
"25263",1607342382.21109,0.477499158874168,0.556999327099334,0.423250168225166
"25264",1607342382.2211,0.567365840429728,0.534836386523424,0.421875
"25265",1607342382.2311,0.645192095737522,0.450769485114973,0.475528676590018
"25266",1607342382.2411,0.669245031556721,0.346534779102954,0.536355126226884
"25267",1607342382.2511,0.684451643965937,0.252665136204376,0.597181575863749
"25268",1607342382.2611,0.6875,0.18574310292821,0.645848922803842
"25269",1607342382.2711,0.722718518690396,0.124916975079472,0.679729012460264
"25270",1607342382.2811,0.768338355918045,0.0980538813606515,0.676178881360652
"25271",1607342382.2911,0.792152731048565,0.126458193145695,0.639166806854305
"25272",1607342382.3011,0.807359343457781,0.161593686915563,0.614515656542219
"25273",1607342382.31109,0.842697867600993,0.181940955866998,0.599309044133002
"25274",1607342382.32109,0.897964377697341,0.197147344424335,0.61304468884867
"25275",1607342382.33109,0.921875,0.230811454393577,0.671144090655962
"25276",1607342382.34109,0.860201986217138,0.285241722161635,0.747177152702044
"25277",1607342382.35109,0.762147742302248,0.337676128848876,0.789642042949625
"25278",1607342382.36109,0.702802689282317,0.359375,0.812822310717683
"25279",1607342382.37109,0.695055092463687,0.336709722608938,0.828125
"25280",1607342382.38109,0.717398035246073,0.283953929507854,0.813851964753927
"25281",1607342382.39109,0.747811260064506,0.216409349838736,0.783438739935494
"25282",1607342382.40109,0.765625,0.152975772675592,0.771924742441469
"25283",1607342382.41109,0.753862290298629,0.119118645149314,0.769487290298629
"25284",1607342382.42109,0.70706016370049,0.131226869039608,0.72268516370049
"25285",1607342382.43109,0.66633892524015,0.166830537379925,0.671875
"25286",1607342382.44109,0.70137748857229,0.160875829524097,0.695004147620484
"25287",1607342382.45109,0.74699732579994,0.163460116133374,0.741585116133374
"25288",1607342382.46109,0.788828108685059,0.13683594565747,0.707382836972411
"25289",1607342382.4711,0.792273824164095,0.141855146529921,0.661761912082047
"25290",1607342382.4811,0.715797358284799,0.206077641715201,0.627952641715201
"25291",1607342382.4911,0.710727585966866,0.21875,0.655830171933732
"25292",1607342382.5011,0.745768992041209,0.220865503979395,0.734375
"25293",1607342382.5111,0.715355767222776,0.232677883611388,0.72419230166833
"25294",1607342382.5211,0.686221271202172,0.216192542404344,0.634231356010859
"25295",1607342382.5311,0.671014658792955,0.184918976378866,0.559058635171822
"25296",1607342382.5411,0.654924139151217,0.141950860848783,0.497790231918695
"25297",1607342382.5511,0.609351434521323,0.187594261914706,0.421898565478676
"25298",1607342382.56109,0.594145174950114,0.248419300199545,0.437104825049886
"25299",1607342382.57109,0.623372856579344,0.368491426317377,0.511557141448361
"25300",1607342382.58109,0.653786081397777,0.47575128489222,0.573197162795554
"25301",1607342382.59109,0.68419930621621,0.554248265540525,0.647998265540525
"25302",1607342382.60109,0.646831203448036,0.576056265517321,0.737587593103928
"25303",1607342382.61109,0.601212280732285,0.538712280732285,0.75
"25304",1607342382.62109,0.581030872218484,0.429496977747871,0.597370466621807
"25305",1607342382.63109,0.651929441144395,0.320144818664872,0.439492598092675
"25306",1607342382.64109,0.766933820799592,0.237463237000255,0.40625
"25307",1607342382.65109,0.831266895027496,0.195822069981669,0.429177930018331
"25308",1607342382.66109,0.821658845163236,0.165408845163236,0.426454422581618
"25309",1607342382.67109,0.769992227017495,0.134996113508748,0.432501943245626
"25310",1607342382.68109,0.739791560317423,0.0841662412696939,0.46812531904773
"25311",1607342382.69109,0.734375,0.0233397916328283,0.503955104183586
"25312",1607342382.70109,0.734375,-0.0374866580040374,0.515625
"25313",1607342382.71109,0.743328276910226,-0.0804065538204515,0.524578276910226
"25314",1607342382.7211,0.75,-0.110820503747361,0.53978525187368
"25315",1607342382.7311,0.74188332405216,-0.14123335189568,0.53875832405216
"25316",1607342382.7411,0.726676885862125,-0.17164622827575,0.5004575434485
"25317",1607342382.7511,0.726029726547091,-0.216618906188366,0.439631093811634
"25318",1607342382.7611,0.741236338956308,-0.270584016868924,0.392527322087384
"25319",1607342382.7711,0.756442951365524,-0.309760902731049,0.375
"25320",1607342382.7811,0.765625,-0.328125,0.387049127549481
"25321",1607342382.7911,0.748806861687317,-0.294488723374635,0.439886276625365
"25322",1607342382.8011,0.698000295844258,-0.182500739610646,0.525937130194677
"25323",1607342382.81109,0.65625,-0.0208965386221779,0.597201153792607
"25324",1607342382.82109,0.695405857716314,0.144180206858946,0.705884762860524
"25325",1607342382.83109,0.828333106132677,0.313020265331694,0.965442055131448
"25326",1607342382.84109,0.907819823425681,0.55390258828716,1.17815429370272
"25327",1607342382.85109,0.859375,0.568839623407662,0.93175786597675
"25328",1607342382.86109,0.875435427639975,0.491098930900063,0.71875
"25329",1607342382.87109,0.950866649650788,0.283324897904727,0.723266700698424
"25330",1607342382.88109,0.919100372415713,0.197605111724714,0.75
"25331",1607342382.89109,0.77556369932942,0.15909315033529,0.742892124161775
"25332",1607342382.90109,0.719753164299967,0.188503164299968,0.668865507100097
"25333",1607342382.91109,0.73554387486368,0.20370943743184,0.626753312295519
"25334",1607342382.92109,0.765458950158944,0.218916049841056,0.672539199364225
"25335",1607342382.93109,0.750252337749727,0.234122662250273,0.733365649001091
"25336",1607342382.94109,0.75,0.249329274659489,0.764283549318978
"25337",1607342382.95109,0.720928225862589,0.264535887068705,0.809232661206116
"25338",1607342382.96109,0.71875,0.293859998955844,0.8125
"25339",1607342382.9711,0.5680592776927,0.516061505174254,0.826199156573391
"25340",1607342382.9811,0.666401518667193,0.626559345778128,0.894528621481774
"25341",1607342382.9911,0.828985703761283,0.537726306355431,0.919112336705571
"25342",1607342383.0011,0.90915079645915,0.353853661507762,0.847211305311275
"25343",1607342383.0111,0.921875,0.19224438475996,0.76799719237998
"25344",1607342383.0211,0.863840476936285,0.0866085723235417,0.75
"25345",1607342383.0311,0.776619457270808,0.0289347286354039,0.772376847576397
"25346",1607342383.0411,0.674609746618094,0.015625,0.82433014478966
"25347",1607342383.0511,0.578515108360211,0.0259766486066316,0.874804945819895
"25348",1607342383.06109,0.507141955936608,0.03125,0.890625
"25349",1607342383.07109,0.484375,0.0407648734250644,0.862080379724807
"25350",1607342383.08109,0.493471274769131,0.0559712747691308,0.852846274769131
"25351",1607342383.09109,0.517355471378518,0.0798554713785182,0.885408207067777
"25352",1607342383.10109,0.539509348098476,0.102009348098476,0.90625
"25353",1607342383.11109,0.539034039492308,0.117215960507692,0.859204236953848
"25354",1607342383.12109,0.523827427083092,0.132422572916908,0.775387135415458
"25355",1607342383.13109,0.508620814673875,0.133620814673875,0.706358258695501
"25356",1607342383.14109,0.493414355074481,0.0986574202979257,0.645532420297926
"25357",1607342383.15109,0.478207952409681,0.037831809638722,0.584706809638722
"25358",1607342383.16109,0.457252680000928,-0.0114973199990719,0.529629020001392
"25359",1607342383.17109,0.432169727591248,-0.0259197275912477,0.489339455182495
"25360",1607342383.18109,0.426786884817969,-0.00580123036406246,0.473661884817969
"25361",1607342383.19109,0.441993392964871,0.0425853577892246,0.493361785929742
"25362",1607342383.20109,0.453125,0.137898229575144,0.523774494164327
"25363",1607342383.21109,0.45678135949138,0.244344516439659,0.55053135949138
"25364",1607342383.2211,0.471988334454834,0.347555006729007,0.5625
"25365",1607342383.2311,0.478735106271898,0.444434574912407,0.559680053135949
"25366",1607342383.2411,0.453125,0.558882796366336,0.556481237093069
"25367",1607342383.2511,0.459074377001253,0.628966251334169,0.619290628335422
"25368",1607342383.2611,0.50782210768731,0.653121156925076,0.696886529224772
"25369",1607342383.2711,0.580417067893357,0.621561898159965,0.783542067893357
"25370",1607342383.2811,0.60791970728821,0.578125,0.815410585423579
"25371",1607342383.2911,0.576887964939555,0.579052776295334,0.876237035060445
"25372",1607342383.3011,0.516061515302689,0.624672613522983,0.937063484697311
"25373",1607342383.31109,0.485430032832912,0.670292450750632,0.982792450750632
"25374",1607342383.32109,0.440338733815954,0.671875,0.984375
"25375",1607342383.33109,0.408979308304522,0.629093962456784,0.927333616609045
"25376",1607342383.34109,0.420091958256955,0.555790208715224,0.880349125229134
"25377",1607342383.35109,0.475569282664687,0.439486434670627,0.861576429333828
"25378",1607342383.36109,0.484375,0.330838718472283,0.872380183075388
"25379",1607342383.37109,0.484375,0.262152818061582,0.900173590969209
"25380",1607342383.38109,0.47220687444893,0.225663748897861,0.967090627755348
"25381",1607342383.39109,0.46875,0.207000342251201,1.0548729464928
"25382",1607342383.40109,0.46875,0.179609158113282,1.13392804921939
"25383",1607342383.41109,0.46875,0.182788642270386,1.17807728454077
"25384",1607342383.42109,0.458253686708126,0.218988939875621,1.19799631329187
"25385",1607342383.43109,0.443046015686638,0.284769921566807,1.19304601568664
"25386",1607342383.44109,0.456823310669699,0.351146621339398,1.15851503399545
"25387",1607342383.45109,0.487238652712675,0.402732979069012,1.14986932635634
"25388",1607342383.46109,0.491173002622175,0.466009986889126,1.16507699737783
"25389",1607342383.4711,0.467554938042419,0.558870216851534,1.15505493804242
"25390",1607342383.4811,0.413161489998608,0.689302020002785,1.09266878799833
"25391",1607342383.4911,0.359849253956467,0.84895410323943,0.986272015825869
"25392",1607342383.5011,0.358066088086509,0.980448264259526,0.87176869169722
"25393",1607342383.5111,0.415444290388453,1.01102785480577,0.772055709611547
"25394",1607342383.5211,0.506690316517381,0.952758069568849,0.649192753051469
"25395",1607342383.5311,0.5625,0.864907600245974,0.470096257599666
"25396",1607342383.5411,0.53505635935397,0.840784825033647,0.288862718707941
"25397",1607342383.5511,0.453946605095837,0.962446193205551,0.197642798301388
"25398",1607342383.56109,0.381316859655636,1.046875,0.242020350860909
"25399",1607342383.57109,0.36361174119367,1.03840151761266,0.288401517612661
"25400",1607342383.58109,0.35972235113937,1.00416676335453,0.242708526709055
"25401",1607342383.59109,0.305695833526709,0.941533334106836,0.144658334106836
"25402",1607342383.60109,0.275280352957557,0.813901764787785,0.0229964118302276
"25403",1607342383.61109,0.25,0.661822121409013,-0.096099515013691
"25404",1607342383.62109,0.234946787835894,0.522648164477653,-0.202553212164106
"25405",1607342383.63109,0.131959350489627,0.46875,-0.307273779412447
"25406",1607342383.64109,0.0546051944586253,0.467434199076438,-0.393256601847125
"25407",1607342383.65109,-0.0339454158351511,0.453125,-0.423671943890101
"25408",1607342383.66109,-0.0800495718661531,0.449756999234232,-0.454087285933077
"25409",1607342383.67109,-0.140880255952105,0.343367116071843,-0.484311186011974
"25410",1607342383.68109,-0.201710940038056,0.252121089942915,-0.469103514990486
"25411",1607342383.69109,-0.203125,0.190583375875992,-0.46875
"25412",1607342383.70109,-0.27530913526245,0.14418951884253,-0.46875
"25413",1607342383.71109,-0.351347490369889,0.0705275096301109,-0.496788996147956
"25414",1607342383.7211,-0.359375,-0.0191151900496589,-0.5
"25415",1607342383.7311,-0.333004594607138,-0.0971760134821553,-0.513185202696431
"25416",1607342383.7411,-0.45580373717919,-0.0583035051283241,-0.553928621153757
"25417",1607342383.7511,-0.472024455260593,-0.0345244552605931,-0.537798910521186
"25418",1607342383.7611,-0.46875,0.0164828630435792,-0.543183215760895
"25419",1607342383.7711,-0.480265886782383,0.100345320694296,-0.512327339652852
"25420",1607342383.7811,-0.506572115607741,0.213788462430965,-0.511098557803871
"25421",1607342383.7911,-0.622437288253585,0.388855974729661,-0.654480974729661
"25422",1607342383.8011,-0.661611100153154,0.627611297396389,-0.657166600918921
"25423",1607342383.81109,-0.58732400392166,0.659670574789994,-0.457608295238316
"25424",1607342383.82109,-0.490299548661067,0.625,-0.255653339211955
"25425",1607342383.83109,-0.363005870886898,0.688083390379171,-0.20552382582262
"25426",1607342383.84109,-0.245307496403212,0.785942503596788,0.0390875179839421
"25427",1607342383.85109,0.222092257622871,1.06526539367429,0.192759215319998
"25428",1607342383.86109,0.399856998654105,1.21917059219381,0.225984185733513
"25429",1607342383.87109,0.180157403002738,1.08282403002738,0.180333254049288
"25430",1607342383.88109,0.0956970517937532,0.951523123868752,-0.328863936974985
"25431",1607342383.89109,-0.052063512321901,0.851577365758574,-0.794265878080475
"25432",1607342383.90109,0.0150840314196872,0.894324760987608,-0.745503289321019
